"dbp_uri","name","developer","publisher","release_date","homepage","mode","ign","metacritic"
"http://dbpedia.org/resource/Fire_Emblem:_Shadow_Dragon","Fire Emblem: Shadow Dragon","http://dbpedia.org/resource/Intelligent_Systems","http://dbpedia.org/resource/Nintendo",2016-02-08,"https://www.nintendo.com/games/detail/e-L8Ef-90QCikWEg57tfmlUTKSbchSIF","http://dbpedia.org/resource/Multiplayer_video_game",85.0,81
"http://dbpedia.org/resource/Fighter_Within","Fighter Within","http://dbpedia.org/resource/Daoka","http://dbpedia.org/resource/Ubisoft",2013-11-22,"http://fighter-within.ubi.com/fighter-within/","http://dbpedia.org/resource/Single-player_video_game",27.0,23
"http://dbpedia.org/resource/Mario_Party_(video_game)","Mario Party (video game)","http://dbpedia.org/resource/Hudson_Soft","http://dbpedia.org/resource/Nintendo",1998-12-18,"https://www.nintendo.co.jp/n01/n64/software/nus_p_clbj/index.html","http://dbpedia.org/resource/Multiplayer_game",79.0,79
"http://dbpedia.org/resource/MLB_14:_The_Show","MLB 14: The Show","http://dbpedia.org/resource/SCE_San_Diego_Studio","http://dbpedia.org/resource/Sony_Computer_Entertainment",2014-04-01,"https://www.theshownation.com/","http://dbpedia.org/resource/Multiplayer_video_game",81.0,68
"http://dbpedia.org/resource/Professor_Layton_and_the_Diabolical_Box","Professor Layton and the Diabolical Box","http://dbpedia.org/resource/Level-5_(video_game_company)","http://dbpedia.org/resource/Nintendo",2007-11-29,"http://professorlayton.nintendo.com/diabolicalbox/","http://dbpedia.org/resource/Single-player",84.0,84
"http://dbpedia.org/resource/The_Incredible_Hulk_(2008_video_game)","The Incredible Hulk (2008 video game)","http://dbpedia.org/resource/Edge_of_Reality","http://dbpedia.org/resource/Sega",2012-06-08,"http://www.sega.com/hulk/en/","http://dbpedia.org/resource/Single-player_video_game",52.0,33
"http://dbpedia.org/resource/Jak_3","Jak 3","http://dbpedia.org/resource/Naughty_Dog","http://dbpedia.org/resource/Sony_Computer_Entertainment",2004-11-09,"https://www.playstation.com/en-us/games/jak-3-ps2/","http://dbpedia.org/resource/Single-player_video_game",96.0,84
"http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six:_Lockdown","Tom Clancy's Rainbow Six: Lockdown","http://dbpedia.org/resource/Red_Storm_Entertainment","http://dbpedia.org/resource/Ubisoft",1922-09-05,"http://www.rainbowsixgame.com/","http://dbpedia.org/resource/Multiplayer_video_game",65.0,59
"http://dbpedia.org/resource/LostMagic","LostMagic","http://dbpedia.org/resource/Taito_Corporation","http://dbpedia.org/resource/Ubisoft",1925-04-06,"http://lostmagic.us.ubi.com/","http://dbpedia.org/resource/Multiplayer_video_game",65.0,68
"http://dbpedia.org/resource/Might_&_Magic_Heroes_VI","Might & Magic Heroes VI","http://dbpedia.org/resource/Black_Hole_Entertainment","http://dbpedia.org/resource/Ubisoft",2011-10-13,"http://might-and-magic.ubi.com/heroes-6/en-GB/home/","http://dbpedia.org/resource/Multiplayer_video_game",80,77
"http://dbpedia.org/resource/Overclocked:_A_History_of_Violence","Overclocked: A History of Violence","http://dbpedia.org/resource/House_of_Tales","http://dbpedia.org/resource/Lighthouse_Interactive",2008-04-21,"http://www.overclocked-game.com","http://dbpedia.org/resource/Single_player",70,70
"http://dbpedia.org/resource/The_Last_of_Us","The Last of Us","http://dbpedia.org/resource/Naughty_Dog","http://dbpedia.org/resource/Sony_Computer_Entertainment",2013-06-14,"http://www.thelastofus.playstation.com/","http://dbpedia.org/resource/Multiplayer_video_game",100,95
"http://dbpedia.org/resource/Shrek_Forever_After_(video_game)","Shrek Forever After (video game)","http://dbpedia.org/resource/XPEC_Entertainment","http://dbpedia.org/resource/Activision",2018-06-10,"http://www.shrekthegame.com","http://dbpedia.org/resource/Single_player",60,56
"http://dbpedia.org/resource/Scooby-Doo!_Classic_Creep_Capers","Scooby-Doo! Classic Creep Capers","http://dbpedia.org/resource/Digital_Eclipse_Software","http://dbpedia.org/resource/THQ",1930-03-01,"http://www.thq.com/gamesites/scooby-doo/","http://dbpedia.org/resource/Single_player",48.0,53
"http://dbpedia.org/resource/Trapt_(video_game)","Trapt (video game)","http://dbpedia.org/resource/Tecmo","http://dbpedia.org/resource/Tecmo",1924-02-05,"http://www.tecmo.co.jp/product/kagero2/index_main.htm","http://dbpedia.org/resource/Single_player",75.0,60
"http://dbpedia.org/resource/Fable_II_Pub_Games","Fable II Pub Games","http://dbpedia.org/resource/Carbonated_Games","http://dbpedia.org/resource/Microsoft_Game_Studios",2008-08-13,"http://marketplace.xbox.com/en-US/Product/Fable-II-Pub-Games/66acd000-77fe-1000-9115-d8025841091d","http://dbpedia.org/resource/Single-player_video_game",64.0,53
"http://dbpedia.org/resource/Hyrule_Warriors","Hyrule Warriors","http://dbpedia.org/resource/Koei_Tecmo","http://dbpedia.org/resource/Nintendo",2014-08-14,"http://zelda.com/hyrule-warriors/","http://dbpedia.org/resource/Multiplayer_video_game",70,3
"http://dbpedia.org/resource/Mass_Effect_(video_game)","Mass Effect (video game)","http://dbpedia.org/resource/BioWare","http://dbpedia.org/resource/Electronic_Arts",2007-11-16,"http://masseffect.bioware.com/me1","http://dbpedia.org/resource/Single-player_video_game",90,85
"http://dbpedia.org/resource/Super_Mario_3D_World","Super Mario 3D World","http://dbpedia.org/resource/Nintendo_Entertainment_Analysis_&_Development","http://dbpedia.org/resource/Nintendo",1922-11-13,"http://supermario3dworld.nintendo.com/","http://dbpedia.org/resource/Multiplayer_video_game",96.0,93
"http://dbpedia.org/resource/Tom_Clancy's_Rainbow_Six:_Critical_Hour","Tom Clancy's Rainbow Six: Critical Hour","http://dbpedia.org/resource/Ubisoft_Quebec","http://dbpedia.org/resource/Ubisoft",2006-03-14,"http://www.rainbowsixgame.com","http://dbpedia.org/resource/Multiplayer_game",60,54
"http://dbpedia.org/resource/1080°_Avalanche","1080° Avalanche","http://dbpedia.org/resource/Nintendo_Software_Technology","http://dbpedia.org/resource/Nintendo",2003-11-28,"https://www.nintendo.co.jp/ngc/gtej","http://dbpedia.org/resource/Multiplayer_video_game",73.0,73
"http://dbpedia.org/resource/Shadowrun_(2007_video_game)","Shadowrun (2007 video game)","http://dbpedia.org/resource/FASA_Interactive","http://dbpedia.org/resource/Microsoft_Game_Studios",1921-06-07,"http://marketplace.xbox.com/en-US/Product/Shadowrun/66acd000-77fe-1000-9115-d8024d5307d6","http://dbpedia.org/resource/Multiplayer_video_game",68.0,66
"http://dbpedia.org/resource/Smite_(video_game)","Smite (video game)","http://dbpedia.org/resource/Hi-Rez_Studios","http://dbpedia.org/resource/Hi-Rez_Studios",2014-03-25,"http://www.smitegame.com/","http://dbpedia.org/resource/Multiplayer_video_game",85.0,80
"http://dbpedia.org/resource/Mega_Man_Battle_Network_6","Mega Man Battle Network 6","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2013-06-05,"http://www.capcom.co.jp/rockmanexe/","http://dbpedia.org/resource/Single-player_video_game",55.0,62
"http://dbpedia.org/resource/Crisis_Zone","Crisis Zone","http://dbpedia.org/resource/Namco","http://dbpedia.org/resource/Namco",1999-03-29,"https://web.archive.org/web/20060203065006/http:/www.namco.com/games/timecrisis","http://dbpedia.org/resource/Single_player",50,66
"http://dbpedia.org/resource/Majesty_2:_The_Fantasy_Kingdom_Sim","Majesty 2: The Fantasy Kingdom Sim","http://dbpedia.org/resource/1C:Ino-Co","http://dbpedia.org/resource/Paradox_Interactive",2009-09-18,"http://www.majesty2.com","http://dbpedia.org/resource/Multiplayer_video_game",75.0,72
"http://dbpedia.org/resource/The_Order:_1886","The Order: 1886","http://dbpedia.org/resource/Ready_at_Dawn","http://dbpedia.org/resource/Sony_Computer_Entertainment",2015-02-20,"http://readyatdawn.com/","http://dbpedia.org/resource/Single-player_video_game",65.0,63
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2008-07-18,"http://www.streetfighter.com","http://dbpedia.org/resource/Multiplayer_video_game",93.0,91
"http://dbpedia.org/resource/EyeToy:_Play_2","EyeToy: Play 2","http://dbpedia.org/resource/SCE_London_Studio","http://dbpedia.org/resource/Sony_Computer_Entertainment",2004-11-05,"http://www.eyetoy.com/index.asp?pageID=37","http://dbpedia.org/resource/Single-player_video_game",77.0,78
"http://dbpedia.org/resource/Bound_by_Flame","Bound by Flame","http://dbpedia.org/resource/Spiders_(developer)","http://dbpedia.org/resource/Focus_Home_Interactive",2014-05-09,"http://www.boundbyflame.com/","http://dbpedia.org/resource/Single-player_video_game",70,53
"http://dbpedia.org/resource/Conduit_2","Conduit 2","http://dbpedia.org/resource/High_Voltage_Software","http://dbpedia.org/resource/Sega",1921-04-11,"http://www.high-voltage.com/","http://dbpedia.org/resource/Multiplayer_video_game",75.0,64
"http://dbpedia.org/resource/Guild_Wars:_Eye_of_the_North","Guild Wars: Eye of the North","http://dbpedia.org/resource/ArenaNet","http://dbpedia.org/resource/NCSOFT",2007-08-28,"http://www.guildwars.com/","http://dbpedia.org/resource/Multiplayer",79.0,79
"http://dbpedia.org/resource/Wii_Fit_U","Wii Fit U","http://dbpedia.org/resource/Nintendo_Entertainment_Analysis_&_Development","http://dbpedia.org/resource/Nintendo",2013-10-31,"http://wiifitu.nintendo.com/","http://dbpedia.org/resource/Single-player_video_game",75.0,72
"http://dbpedia.org/resource/Total_War:_Rome_II","Total War: Rome II","http://dbpedia.org/resource/The_Creative_Assembly","http://dbpedia.org/resource/Sega",2013-09-03,"http://www.totalwar.com/product/total-war-rome-ii","http://dbpedia.org/resource/Multiplayer_video_game",88.0,76
"http://dbpedia.org/resource/Summon_Night:_Swordcraft_Story","Summon Night: Swordcraft Story","http://dbpedia.org/resource/Flight-Plan","http://dbpedia.org/resource/Atlus",1926-07-03,"http://www.summonnight.net/snworld/sngba/index.html","http://dbpedia.org/resource/Single_player",80,77
"http://dbpedia.org/resource/Boktai_2:_Solar_Boy_Django","Boktai 2: Solar Boy Django","http://dbpedia.org/resource/Konami","http://dbpedia.org/resource/Konami",2019-10-04,"http://www.konami.jp/gs/game/zoktai/","http://dbpedia.org/resource/Multiplayer_video_game",80,78
"http://dbpedia.org/resource/Mega_Man_&_Bass","Mega Man & Bass","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",1998-04-24,"http://www.capcom.co.jp/rockforte/index.html","http://dbpedia.org/resource/Single-player_video_game",85.0,79
"http://dbpedia.org/resource/Shin_Megami_Tensei:_Devil_Summoner_2:_Raidou_Kuzunoha_vs._King_Abaddon","Shin Megami Tensei: Devil Summoner 2: Raidou Kuzunoha vs. King Abaddon","http://dbpedia.org/resource/Atlus","http://dbpedia.org/resource/Atlus",2012-05-08,"http://raidou.atlusnet.jp/teitoshinpou/","http://dbpedia.org/resource/Single-player",75.0,79
"http://dbpedia.org/resource/Mega_Man_Battle_Network_3","Mega Man Battle Network 3","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",2014-05-14,"http://www.capcom.co.jp/rockmanexe/","http://dbpedia.org/resource/Multiplayer_video_game",79.0,76
"http://dbpedia.org/resource/Bulletstorm","Bulletstorm","http://dbpedia.org/resource/Epic_Games","http://dbpedia.org/resource/Electronic_Arts",2011-02-22,"http://www.bulletstorm.com/","http://dbpedia.org/resource/Multiplayer_video_game",80,82
"http://dbpedia.org/resource/Afrika_(video_game)","Afrika (video game)","http://dbpedia.org/resource/Rhino_Studios","http://dbpedia.org/resource/Sony_Computer_Entertainment",2008-08-28,"http://www.jp.playstation.com/scej/title/afrika/?ref=rss","http://dbpedia.org/resource/Single-player_video_game",35.0,63
"http://dbpedia.org/resource/Need_for_Speed:_Shift","Need for Speed: Shift","http://dbpedia.org/resource/Slightly_Mad_Studios","http://dbpedia.org/resource/Electronic_Arts",2009-09-15,"http://shift.needforspeed.com/","http://dbpedia.org/resource/Multiplayer_video_game",90,69
"http://dbpedia.org/resource/Gran_Turismo_5","Gran Turismo 5","http://dbpedia.org/resource/Polyphony_Digital","http://dbpedia.org/resource/Sony_Computer_Entertainment",2010-11-24,"http://us.gran-turismo.com/us/products/gt5/","http://dbpedia.org/resource/Single_player_video_game",85.0,84
"http://dbpedia.org/resource/StarCraft_II:_Heart_of_the_Swarm","StarCraft II: Heart of the Swarm","http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/Blizzard_Entertainment",2013-03-12,"http://eu.battle.net/sc2/en/game/heart-of-the-swarm-preview/","http://dbpedia.org/resource/Multiplayer_video_game",86.0,86
"http://dbpedia.org/resource/The_Rub_Rabbits!","The Rub Rabbits!","http://dbpedia.org/resource/Sonic_Team","http://dbpedia.org/resource/Sega",2005-10-20,"http://www.sega.com/gamesite/rubrabbits/","http://dbpedia.org/resource/Single-player_video_game",80,68
"http://dbpedia.org/resource/Sonic_the_Hedgehog_4:_Episode_II","Sonic the Hedgehog 4: Episode II","http://dbpedia.org/resource/Sonic_Team","http://dbpedia.org/resource/Sega",2016-05-12,"http://www.sega.co.uk/SONIC-THE-HEDGEHOG-4-Episode-II.aspx?r=true","http://dbpedia.org/resource/Multiplayer_video_game",65.0,51
"http://dbpedia.org/resource/Onimusha:_Dawn_of_Dreams","Onimusha: Dawn of Dreams","http://dbpedia.org/resource/Capcom_Production_Studio_2","http://dbpedia.org/resource/Capcom",2018-03-06,"http://www.capcom.co.jp/shin_onimusha/","http://dbpedia.org/resource/Multiplayer",88.0,81
"http://dbpedia.org/resource/Tarr_Chronicles","Tarr Chronicles","http://dbpedia.org/resource/Akella","http://dbpedia.org/resource/Paradox_Interactive",2007-09-28,"http://quazar-studio.com/tarr/","http://dbpedia.org/resource/Single-player",70,60
"http://dbpedia.org/resource/Zack_&_Wiki:_Quest_for_Barbaros'_Treasure","Zack & Wiki: Quest for Barbaros' Treasure","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",1925-10-07,"http://www.zackandwiki.com/","http://dbpedia.org/resource/Single-player",90,87
"http://dbpedia.org/resource/Uncharted_4:_A_Thief's_End","Uncharted 4: A Thief's End","http://dbpedia.org/resource/Naughty_Dog","http://dbpedia.org/resource/Sony_Interactive_Entertainment",2016-05-10,"http://www.unchartedthegame.com/en-us/games/uncharted-4","http://dbpedia.org/resource/Multiplayer_online_game",90,93
"http://dbpedia.org/resource/Guitar_Hero_5","Guitar Hero 5","http://dbpedia.org/resource/Neversoft","http://dbpedia.org/resource/Activision",2011-09-09,"http://www.guitarhero.com/","http://dbpedia.org/resource/Multiplayer_video_game",89.0,86
"http://dbpedia.org/resource/Star_Ocean:_Integrity_and_Faithlessness","Star Ocean: Integrity and Faithlessness","http://dbpedia.org/resource/Tri-Ace","http://dbpedia.org/resource/Square_Enix",1928-06-16,"http://www.staroceangame.com","http://dbpedia.org/resource/Single-player_video_game",58.0,59
"http://dbpedia.org/resource/Pokémon_Ranger:_Shadows_of_Almia","Pokémon Ranger: Shadows of Almia","http://dbpedia.org/resource/Creatures_Inc.","http://dbpedia.org/resource/The_Pokémon_Company",2010-11-08,"http://www.pokemonranger.com/shadowsofalmia/","http://dbpedia.org/resource/Single-player",67.0,68
"http://dbpedia.org/resource/Tourist_Trophy_(video_game)","Tourist Trophy (video game)","http://dbpedia.org/resource/Polyphony_Digital","http://dbpedia.org/resource/Sony_Computer_Entertainment",2006-01-26,"http://us.gran-turismo.com/us/products/tt/","http://dbpedia.org/resource/Multiplayer_video_game",84.0,74
"http://dbpedia.org/resource/Untold_Legends:_The_Warrior's_Code","Untold Legends: The Warrior's Code","http://dbpedia.org/resource/Sony_Online_Entertainment","http://dbpedia.org/resource/Sony_Online_Entertainment",1930-06-06,"http://untoldlegends.station.sony.com/thewarriorscode/","http://dbpedia.org/resource/Multiplayer",69.0,65
"http://dbpedia.org/resource/Game_&_Wario","Game & Wario","http://dbpedia.org/resource/Nintendo_Software_Planning_&_Development","http://dbpedia.org/resource/Nintendo",1923-06-13,"http://gameandwario.nintendo.com/","http://dbpedia.org/resource/Multiplayer_video_game",51.0,61
"http://dbpedia.org/resource/Devil_May_Cry_2","Devil May Cry 2","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom",1929-03-12,"http://www.capcom.co.jp/devil2/","http://dbpedia.org/resource/Single-player_video_game",70,68
"http://dbpedia.org/resource/Star_Wars:_Empire_at_War","Star Wars: Empire at War","http://dbpedia.org/resource/Petroglyph_Games","http://dbpedia.org/resource/LucasArts",1927-04-07,"http://www.swempireatwar.com","http://dbpedia.org/resource/Multiplayer_video_game",76.0,79
"http://dbpedia.org/resource/Mario_Party_Advance","Mario Party Advance","http://dbpedia.org/resource/Hudson_Soft","http://dbpedia.org/resource/Nintendo",1928-03-05,"https://www.nintendo.co.jp/n08/b8mj/index.html","http://dbpedia.org/resource/Multiplayer_game",60,54
"http://dbpedia.org/resource/Commandos_3:_Destination_Berlin","Commandos 3: Destination Berlin","http://dbpedia.org/resource/Pyro_Studios","http://dbpedia.org/resource/Eidos_Interactive",1924-10-03,"http://www.commandosgame.com/","http://dbpedia.org/resource/Multiplayer_game",89.0,72
"http://dbpedia.org/resource/Dr._Mario_Express","Dr. Mario Express","http://dbpedia.org/resource/Arika","http://dbpedia.org/resource/Nintendo",2020-04-08,"https://www.nintendo.com/games/detail/w1oJPvJS40XSvl3c9ICaeZXLm71bRQ24","http://dbpedia.org/resource/Single-player",75.0,76
